coef,feature
1.721056619210241,"Basic_Demos,Age"
1.465371610300856,"RBS,RBS_40"
1.2412398500700221,"APQ_P,APQ_P_06"
1.1811453490207007,"ESWAN,DMDD_6A"
1.0526191205415047,"APQ_SR,APQ_SR_32"
1.0045659235772288,"APQ_P,APQ_P_32"
0.8812563867547857,"APQ_P,APQ_P_22"
0.8070486709286714,"APQ_P,APQ_P_12"
0.8009427186133574,"APQ_SR,APQ_SR_21"
0.7144631557357922,"CBCL,CBCL_24"
0.6728623714312593,"ICU_P,ICU_P_20"
0.6432161515133528,"PSI,PSI_26"
0.5929604575690473,"SympChck,CSC_03C"
0.5781015564187482,"APQ_SR,APQ_SR_36"
0.5754196569574602,"APQ_P,APQ_P_42"
0.5723121967755144,"PreInt_DevHx,m_birthage"
0.5499576504029084,"SRS,SRS_39"
0.5330687542056853,"CBCL,CBCL_69"
0.530274898354344,"APQ_P,APQ_P_26"
0.5168857915703373,"PSI,PSI_15"
0.49781724287840784,"SympChck,CSC_01P"
0.47664987403731945,"RBS,RBS_10"
0.4706805857369991,"APQ_P,APQ_P_36"
0.46415308699601665,"ICU_P,ICU_P_15"
0.3948636380566849,"APQ_P,APQ_P_19"
0.38126844897632894,"RBS,RBS_41"
0.36960854500096424,"SDQ,SDQ_13"
0.36918338192932876,"MFQ_P,MFQ_P_12"
0.3475047183179708,"PSI,PSI_33"
0.3363447807391892,"RBS,RBS_23"
0.3271915086279285,"MFQ_P,MFQ_P_11"
0.3203984589150384,"CBCL,CBCL_111"
0.320353177819195,"CBCL,CBCL_90"
0.31647032540504855,"MFQ_P,MFQ_P_32"
0.3130106408906974,"APQ_SR,APQ_SR_08"
0.3066803445227847,"CBCL,CBCL_03"
0.30498593973374855,"PSI,PSI_29"
0.2706818998756186,"CCSC,CCSC_01"
0.2644854816194445,"SCARED_P,SCARED_P_34"
0.2635988572434784,"PSI,PSI_34"
0.2575515341872706,"C3SR,C3SR_19"
0.25216073923527904,"SCQ,SCQ_35"
0.2502837453208211,"ICU_P,ICU_P_07"
0.2481189009371663,"MFQ_P,MFQ_P_25"
0.24461035550446497,"APQ_P,APQ_P_17"
0.22705043103181544,"PSI,PSI_27"
0.21448369482039678,"SympChck,CSC_08C"
0.18630990455730825,"PreInt_DevHx,puberty"
0.18617579347459562,"CBCL,CBCL_103"
0.18523595679285226,"CBCL,CBCL_71"
0.17041919408951825,"SCARED_SR,SCARED_SR_05"
0.1689340392248637,"ICU_P,ICU_P_23"
