coef,feature
0.40525507935585925,"CBCL,CBCL_61"
0.13262183813840633,"PSI,PSI_18"
0.09043169011946255,"SWAN,SWAN_06"
0.06654778148625054,"C3SR,C3SR_36"
0.053048197223093334,"SRS,SRS_43"
0.037195461320607665,"C3SR,C3SR_28"
0.02706517645605195,"CCSC,CCSC_16"
0.02698224832310041,"SDQ,SDQ_29_c"
0.026107181197761523,"RBS,RBS_02"
0.02606561372995738,"APQ_P,APQ_P_41"
0.02259001906221111,"PhenX_Neighborhood,PhenX_NS_02"
0.01875638395237613,"APQ_SR,APQ_SR_29"
0.016749174181182044,"RBS,RBS_35"
0.012977243138336921,"SCQ,SCQ_09"
0.011875404510079452,"ASSQ,ASSQ_14"
0.011491625352250283,"APQ_SR,APQ_SR_17"
0.009529931088669964,"APQ_SR,APQ_SR_24"
0.008808810398590312,"CBCL,CBCL_101"
0.008408602543941199,"C3SR,C3SR_38"
0.007908573331591532,"SympChck,CSC_55aP"
0.006100430422502261,"APQ_P,APQ_P_13"
0.004231874921071103,"APQ_P,APQ_P_27"
0.002693233980502786,"SCQ,SCQ_30"
0.0020303983974542103,"SCQ,SCQ_39"
0.0016521686551513655,"APQ_P,APQ_P_03"
0.0014941234678239436,"SRS,SRS_23"
0.0007677403518223922,"APQ_P,APQ_P_11"
-0.0006526738591490702,"MFQ_P,MFQ_P_11"
-0.002728817670715863,"CBCL,CBCL_32"
-0.0037721785889045394,"PSI,PSI_29"
-0.005225312118142597,"PreInt_DevHx,temp_05"
-0.01183944273035834,"SRS,SRS_32"
-0.012566186971031781,"MFQ_P,MFQ_P_07"
-0.013065302279990846,"CBCL,CBCL_58"
-0.020515418739478933,"PreInt_DevHx,m_birthage"
-0.022054135732899174,"APQ_P,APQ_P_32"
-0.024602548995969812,"Barratt,financialsupport"
-0.026725041466515602,"CBCL,CBCL_57"
-0.026985931456269967,"C3SR,C3SR_06"
-0.028463002851788682,"CBCL,CBCL_50"
-0.03238839852787787,"CBCL,CBCL_24"
