coef,feature
0.38708053925363134,"CBCL,CBCL_61"
0.13298701092935408,"PSI,PSI_18"
0.09315484913121742,"SWAN,SWAN_06"
0.0679694681357156,"C3SR,C3SR_36"
0.05307063613308138,"SRS,SRS_43"
0.037971500905471176,"C3SR,C3SR_28"
0.03562767694832887,"RBS,RBS_02"
0.03299237832978523,"SDQ,SDQ_29_c"
0.03224325279455102,"APQ_P,APQ_P_41"
0.029514157334118364,"CCSC,CCSC_16"
0.027168701136072823,"PhenX_Neighborhood,PhenX_NS_02"
0.022185892606818462,"RBS,RBS_35"
0.02119868038876302,"APQ_SR,APQ_SR_29"
0.01975456475355849,"ASSQ,ASSQ_14"
0.017590374441076678,"SCQ,SCQ_09"
0.0171290706674077,"CBCL,CBCL_101"
0.016544186147645867,"SympChck,CSC_55aP"
0.014767034080649076,"APQ_SR,APQ_SR_24"
0.014763674397729297,"APQ_P,APQ_P_03"
0.014757577614965217,"C3SR,C3SR_38"
0.013185832382187184,"APQ_SR,APQ_SR_17"
0.012191032704221384,"APQ_P,APQ_P_27"
0.012060266354191166,"SCQ,SCQ_30"
0.011807814196470187,"SRS,SRS_23"
0.01160872143572536,"SRS,SRS_49"
0.00956534450130952,"SCQ,SCQ_39"
0.009354582302631339,"APQ_P,APQ_P_13"
0.00881140018391799,"SympChck,CSC_34C"
0.007673297841533782,"SympChck,CSC_43P"
0.007421219556388335,"PreInt_DevHx,dev_normal"
0.004186188282414917,"SympChck,CSC_16P"
0.003993991263947733,"APQ_P,APQ_P_11"
0.0036264483288712835,"APQ_SR,APQ_SR_28"
0.0025539100821236785,"APQ_P,APQ_P_40"
0.002239304198621927,"CBCL,CBCL_67"
0.0007223050621738371,"PSI,PSI_19"
0.0006825089158339913,"C3SR,C3SR_33"
0.0005599423981156293,"C3SR,C3SR_26"
0.00031877406857652946,"SDQ,SDQ_20"
0.00022303227917331371,"APQ_P,APQ_P_37"
8.075680682914516e-05,"SRS,SRS_17"
-0.0005486515206666524,"SRS,SRS_56"
-0.0009987439258887514,"ESWAN,Panic_B04"
-0.0013746861125469747,"SympChck,CSC_31C"
-0.0017550808921590827,"SRS,SRS_33"
-0.002736896437320115,"MFQ_P,MFQ_P_17"
-0.0028817647695352964,"CBCL,CBCL_84"
-0.0035238745709485824,"SympChck,CSC_26P"
-0.00367510085816578,"SympChck,CSC_27C"
-0.0037109983163749406,"MFQ_P,MFQ_P_11"
-0.004305286525392841,"SRS,SRS_55"
-0.0051952030480191085,"SRS,SRS_42"
-0.005591069313810252,"APQ_SR,APQ_SR_32"
-0.005652834326977564,"CBCL,CBCL_32"
-0.005827088246037107,"MFQ_P,MFQ_P_23"
-0.006201111517832724,"SympChck,CSC_27P"
-0.006229147555822468,"ASSQ,ASSQ_18"
-0.008489074069138777,"PSI,PSI_29"
-0.009087053132866195,"SDQ,SDQ_27"
-0.012741239691912914,"CBCL,CBCL_58"
-0.014148740374597851,"PreInt_DevHx,temp_05"
-0.018712330259923658,"SRS,SRS_32"
-0.019051766890492573,"MFQ_P,MFQ_P_07"
-0.022140448571947847,"PreInt_DevHx,m_birthage"
-0.028355133609596163,"Barratt,financialsupport"
-0.030118681057432827,"CBCL,CBCL_50"
-0.030845139597911707,"CBCL,CBCL_57"
-0.03224700480759341,"APQ_P,APQ_P_32"
-0.03482073219602017,"C3SR,C3SR_06"
-0.03622213922175545,"CBCL,CBCL_24"
