coef,feature
0.27119998835480896,"SCARED_SR,SCARED_SR_GD"
0.25837499175497464,"SCARED_SR,SCARED_SR_17"
0.221676824000112,"C3SR,C3SR_17"
0.2141208668902411,"C3SR,C3SR_27"
0.21365855958253643,"APQ_SR,APQ_SR_39"
0.21335644060619213,"SCARED_SR,SCARED_SR_21"
0.20509922889101695,"SCARED_SR,SCARED_SR_14"
0.20464295367628965,"SCARED_SR,SCARED_SR_07"
0.19637269517579828,"SCARED_SR,SCARED_SR_28"
0.1906499395394952,"C3SR,C3SR_18"
0.1835133007675488,"C3SR,C3SR_29"
0.17468885783933477,"C3SR,C3SR_34"
0.1681316610852311,"SCARED_SR,SCARED_SR_SH"
0.16322616000452642,"C3SR,C3SR_05"
0.16218982708936167,"SCARED_SR,SCARED_SR_23"
0.15964506358750438,"SCARED_SR,SCARED_SR_35"
0.15820085554963165,"C3SR,C3SR_02"
0.15312481385101376,"C3SR,C3SR_08"
0.1528864801688379,"SCARED_SR,SCARED_SR_37"
0.150339814348725,"SCARED_SR,SCARED_SR_33"
0.14006691321255038,"C3SR,C3SR_10"
0.13600007129552122,"SCARED_SR,SCARED_SR_06"
0.1336480198704801,"SCARED_SR,SCARED_SR_39"
0.13295568182842513,"CCSC,CCSC_WT"
0.1320511152180483,"APQ_SR,APQ_SR_36"
0.13168414627489203,"SCARED_SR,SCARED_SR_01"
0.1309149537663247,"C3SR,C3SR_16"
0.12928163910692345,"C3SR,C3SR_14"
0.12889175902710348,"C3SR,C3SR_01"
0.12082077442761288,"C3SR,C3SR_30"
0.11820080301521747,"CCSC,CCSC_46"
0.11777517303450505,"C3SR,C3SR_03"
0.11402128254600846,"APQ_SR,APQ_SR_31"
0.11054034413360547,"SCARED_SR,SCARED_SR_30"
0.10649914130084391,"SCARED_SR,SCARED_SR_SC"
0.10624602863317695,"C3SR,C3SR_37"
0.10621472667470955,"C3SR,C3SR_35"
0.10316339474393288,"C3SR,C3SR_19"
0.10297285213607318,"SCARED_SR,SCARED_SR_26"
0.09905549115169256,"SCARED_SR,SCARED_SR_31"
0.09902588802168642,"C3SR,C3SR_31"
0.09749306026622802,"APQ_SR,APQ_SR_35"
0.0973537991111776,"SympChck,CSC_40C"
0.0939138641870094,"RBS,RBS_35"
0.09258440641972744,"SCARED_SR,SCARED_SR_36"
0.08861117711119641,"SDQ,SDQ_13"
0.08599415331987795,"CCSC,CCSC_40"
0.08494841179225492,"RBS,RBS_12"
0.08463708073402927,"ICU_P,ICU_P_13"
0.08334507598549175,"SympChck,CSC_53C"
0.08332207554500191,"SCARED_SR,SCARED_SR_12"
0.08263544017019439,"SCARED_SR,SCARED_SR_PN"
0.08261506498208415,"CCSC,CCSC_31"
0.07976592705544026,"SRS,SRS_19"
0.07922882386915499,"CCSC,CCSC_03"
0.07839178003066234,"CBCL,CBCL_99"
0.07810002664012881,"SCARED_SR,SCARED_SR_32"
0.07671835810962609,"APQ_SR,APQ_SR_08"
0.0765374951154857,"SCARED_SR,SCARED_SR_41"
0.07613063062354748,"C3SR,C3SR_39"
0.07578150195875175,"MFQ_P,MFQ_P_28"
0.07430988098386973,"C3SR,C3SR_22"
0.07416915623494101,"SDQ,SDQ_16"
0.07299358646418506,"C3SR,C3SR_04"
0.07156717585917542,"SCARED_SR,SCARED_SR_05"
0.07112260098333088,"MFQ_P,MFQ_P_16"
0.06977420626775287,"SCARED_SR,SCARED_SR_02"
0.06944809104833595,"CBCL,CBCL_65"
0.06757139096719406,"SRS,SRS_08"
0.0656379891621619,"CBCL,CBCL_96"
0.06556043331517329,"C3SR,C3SR_32"
0.06473074771739026,"MFQ_P,MFQ_P_02"
0.06407434170826261,"SCARED_SR,SCARED_SR_24"
0.0637546789443274,"SRS,SRS_18"
0.06296268993600213,"SCARED_SR,SCARED_SR_SP"
0.06172524644061073,"APQ_SR,APQ_SR_42"
0.06086639845130959,"SCARED_SR,SCARED_SR_13"
0.06027370364194105,"SCQ,SCQ_37"
0.05969739950236691,"C3SR,C3SR_26"
0.057757219548452254,"SCARED_SR,SCARED_SR_40"
0.05625491019481514,"C3SR,C3SR_38"
0.05592057398335295,"MFQ_P,MFQ_P_06"
0.05465763474734785,"CCSC,CCSC_23"
0.05423941547953296,"ASSQ,ASSQ_17"
0.053437511701504785,"MFQ_P,MFQ_P_12"
0.052046476678514926,"C3SR,C3SR_15"
0.05191080572166481,"SDQ,SDQ_08"
0.05172198751596837,"SCARED_SR,SCARED_SR_20"
0.05108669125043966,"SRS,SRS_23"
0.04994802759364995,"ICU_P,ICU_P_16"
0.04971025253023546,"SCQ,SCQ_40"
0.04897951729475396,"CBCL,CBCL_86"
0.04894411796395673,"SRS,SRS_30"
0.04876590792788694,"MFQ_P,MFQ_P_15"
0.04863206702897593,"CBCL,CBCL_51"
0.0485350520689278,"SRS,SRS_38"
0.04741529481945045,"CCSC,CCSC_08"
0.04570672199474621,"PSI,PSI_03"
0.04347513730292924,"SCARED_SR,SCARED_SR_18"
0.04330157643486551,"ESWAN,DMDD_6C"
0.0430964316175008,"CBCL,CBCL_111"
0.04204587187015863,"SympChck,CSC_02C"
0.04160668333751693,"APQ_SR,APQ_SR_32"
0.040414279377841554,"MFQ_P,MFQ_P_08"
0.04017135170675109,"MFQ_P,MFQ_P_04"
