coef,feature
1.7197609122344542,"Basic_Demos,Age"
0.7097272477713128,"APQ_SR,APQ_SR_32"
0.7072798166495954,"SCARED_SR,SCARED_SR_39"
0.6869182841212863,"APQ_SR,APQ_SR_12"
0.6866343663681024,"APQ_SR,APQ_SR_10"
0.5746676273268924,"SCARED_SR,SCARED_SR_PN"
0.561867215231822,"C3SR,C3SR_26"
0.5599708490034268,"CCSC,CCSC_25"
0.5340407385542747,"APQ_SR,APQ_SR_08"
0.4876983857000335,"SCARED_SR,SCARED_SR_05"
0.47392272908098915,"SympChck,CSC_26C"
0.46656311574889087,"APQ_SR,APQ_SR_24"
0.4560338489243703,"SCARED_SR,SCARED_SR_GD"
0.4360858627925392,"C3SR,C3SR_05"
0.42757987225910143,"PreInt_DevHx,puberty"
0.38605344357928184,"SCARED_SR,SCARED_SR_30"
0.3681962081723747,"SCARED_SR,SCARED_SR_SC"
0.34220390758562075,"APQ_SR,APQ_SR_36"
0.3419225438186992,"CCSC,CCSC_03"
0.3250840626606599,"C3SR,C3SR_34"
0.3016938875821616,"APQ_SR,APQ_SR_29"
0.26021133194040513,"SCARED_SR,SCARED_SR_35"
0.21938154446987357,"CCSC,CCSC_WT"
0.21727451905990308,"APQ_SR,APQ_SR_31"
0.21404829659727906,"SDQ,SDQ_06"
0.19326635042911844,"C3SR,C3SR_37"
0.18386031386681276,"C3SR,C3SR_19"
0.18368313411442627,"SCARED_SR,SCARED_SR_14"
0.17612881388290863,"C3SR,C3SR_04"
0.17601507345563025,"RBS,RBS_36"
0.1725921732857738,"C3SR,C3SR_31"
0.16586998870602784,"C3SR,C3SR_35"
0.14016553344970217,"SCARED_SR,SCARED_SR_10"
0.11286372398422953,"SCQ,SCQ_31"
0.10385583855719446,"SCARED_SR,SCARED_SR_22"
0.09775677660803704,"SympChck,CSC_10P"
0.09761888841915235,"C3SR,C3SR_18"
0.09718196359515391,"SCARED_SR,SCARED_SR_28"
0.09590192165812868,"C3SR,C3SR_03"
0.08100607405283951,"SCARED_SR,SCARED_SR_15"
0.08090591872608865,"SCARED_SR,SCARED_SR_17"
0.07464180528963267,"C3SR,C3SR_17"
0.07256992462414487,"C3SR,C3SR_01"
0.06789425570828739,"ICU_P,ICU_P_11"
0.06553456449691884,"SCARED_SR,SCARED_SR_33"
0.0586738796926246,"APQ_SR,APQ_SR_06"
0.047840416030174575,"APQ_P,APQ_P_32"
0.04286172390541738,"CCSC,CCSC_55"
0.037900679622611615,"SDQ,SDQ_26"
0.03787933457571958,"SCARED_SR,SCARED_SR_34"
0.03242855871795056,"ICU_P,ICU_P_07"
0.026184253857162085,"APQ_SR,APQ_SR_05"
0.022518188858599533,"MFQ_P,MFQ_P_34"
0.021405539498109853,"MFQ_P,MFQ_P_33"
0.013981795718668125,"SCQ,SCQ_39"
0.004467461106725346,"CCSC,CCSC_AC"
-0.024486142439334748,"C3SR,C3SR_12"
-0.047607645041942856,"C3SR,C3SR_25"
-0.05987483940109485,"C3SR,C3SR_20"
-0.265868776530201,"CCSC,CCSC_09"
-0.589455075456249,"Basic_Demos,Sex"
