coef,feature
1.5561877125178054,"Basic_Demos,Age"
1.2916428164422293,"RBS,RBS_40"
1.1657695931622614,"APQ_P,APQ_P_06"
1.0373246887043048,"ESWAN,DMDD_6A"
1.0012808790024899,"APQ_SR,APQ_SR_32"
0.9511683731237199,"APQ_P,APQ_P_32"
0.8046147567771351,"APQ_P,APQ_P_22"
0.7667387726011637,"APQ_SR,APQ_SR_21"
0.7546814823344954,"APQ_P,APQ_P_12"
0.6693806738299448,"CBCL,CBCL_24"
0.6263965586746381,"ICU_P,ICU_P_20"
0.5687666753176072,"PSI,PSI_26"
0.5428251838120963,"SympChck,CSC_03C"
0.5390669861046677,"APQ_SR,APQ_SR_36"
0.5265584286006773,"PreInt_DevHx,m_birthage"
0.5239130875119914,"APQ_P,APQ_P_42"
0.5215598992422381,"SRS,SRS_39"
0.49463094001049807,"PSI,PSI_15"
0.49173779384676225,"CBCL,CBCL_69"
0.4799292343309643,"APQ_P,APQ_P_26"
0.47229539496804473,"SympChck,CSC_01P"
0.4443927938464018,"ICU_P,ICU_P_15"
0.42995800797367906,"RBS,RBS_10"
0.42199952883835185,"APQ_P,APQ_P_36"
0.397498684143853,"RBS,RBS_41"
0.39492567057074457,"APQ_P,APQ_P_19"
0.36779837931361664,"MFQ_P,MFQ_P_12"
0.3661300142110832,"SDQ,SDQ_13"
0.3553132681108726,"RBS,RBS_23"
0.3380902655396191,"PSI,PSI_33"
0.3355563661511371,"MFQ_P,MFQ_P_32"
0.33368682720005793,"CBCL,CBCL_111"
0.3298518216590562,"CBCL,CBCL_90"
0.3255892240489107,"CBCL,CBCL_03"
0.3228576145727933,"MFQ_P,MFQ_P_11"
0.31810867015081035,"PSI,PSI_29"
0.30393439873151384,"APQ_SR,APQ_SR_08"
0.2860472350065341,"PSI,PSI_34"
0.26045108403893585,"MFQ_P,MFQ_P_25"
0.2596936822773581,"SCQ,SCQ_35"
0.25442133624668795,"CCSC,CCSC_01"
0.23526895749890459,"APQ_P,APQ_P_17"
0.2336181356775321,"ICU_P,ICU_P_07"
0.2300219881240634,"PSI,PSI_27"
0.21872639659685386,"CBCL,CBCL_103"
0.21533777293768758,"C3SR,C3SR_19"
0.20776838737392003,"CBCL,CBCL_71"
0.20607916148894173,"PreInt_DevHx,puberty"
0.20389016977833488,"RBS,RBS_31"
0.19944118597853883,"ICU_P,ICU_P_23"
0.1915396774186607,"SympChck,CSC_08C"
0.1753097614918018,"APQ_P,APQ_P_10"
0.16785568269797232,"SCARED_SR,SCARED_SR_05"
0.14268051013732946,"SDQ,SDQ_28"
0.1277118050539261,"ESWAN,MDD_2A"
0.12134530064911808,"CBCL,CBCL_09"
0.12106880005356616,"SympChck,CSC_01C"
0.1099740033844921,"PSI,PSI_32"
0.10289972452942242,"PSI,PSI_19"
0.10155389640225763,"APQ_P,APQ_P_30"
0.10085151785974364,"ARI_P,ARI_P_04"
0.09696320956359712,"SympChck,CSC_55bC"
0.09534955954901918,"RBS,RBS_01"
0.09415610842709464,"CBCL,CBCL_88"
0.08991884196484397,"CBCL,CBCL_63"
0.08497672427257534,"CBCL,CBCL_05"
0.08317232950009074,"SympChck,CSC_25P"
0.08024145862959951,"CBCL,CBCL_54"
0.07728495049554554,"SRS,SRS_49"
0.07617147846583518,"CBCL,CBCL_65"
0.07377167223653221,"ESWAN,DMDD_1A"
0.06892410915279026,"SCQ,SCQ_39"
0.06256251399829613,"C3SR,C3SR_37"
0.057556352801803025,"APQ_P,APQ_P_05"
0.047815919786519695,"DTS,DTS_15"
0.04432900824429253,"SympChck,CSC_30C"
0.042457898766726045,"SympChck,CSC_50C"
0.03798600235873481,"APQ_P,APQ_P_24"
0.02776294292101945,"SympChck,CSC_40C"
0.023540657244087344,"SDQ,SDQ_25"
0.020097356118896664,"CCSC,CCSC_55"
0.012524300760042524,"PSI,PSI_03"
0.010751180737619432,"MFQ_P,MFQ_P_20"
0.009957776860836827,"APQ_P,APQ_P_08"
0.008978128437816018,"RBS,RBS_07"
0.005783816253296701,"SWAN,SWAN_06"
0.002223202551899366,"SympChck,CSC_20C"
0.000762853665575186,"CBCL,CBCL_07"
-0.005124685520551777,"RBS,RBS_33"
-0.022695872916872153,"SCARED_SR,SCARED_SR_12"
-0.02806411925624901,"SDQ,SDQ_22"
-0.03264417260339788,"C3SR,C3SR_32"
-0.0591207165573585,"SRS,SRS_17"
-0.061564084191004384,"CCSC,CCSC_REL"
-0.06475426793689654,"SCARED_SR,SCARED_SR_20"
-0.06500837530432517,"SCQ,SCQ_32"
-0.07045602593843146,"SCARED_SR,SCARED_SR_25"
-0.07277108780063334,"SympChck,CSC_08P"
-0.0763643808836241,"C3SR,C3SR_11"
-0.09584186351743026,"RBS,RBS_13"
-0.1337793676384909,"SCQ,SCQ_19"
-0.14683442354680554,"SympChck,CSC_55cP"
-0.14760794921899725,"C3SR,C3SR_13"
-0.15623441583630596,"C3SR,C3SR_20"
-0.17675592880414165,"SCQ,SCQ_37"
-0.2073180223820258,"APQ_SR,APQ_SR_23"
-0.21592682308405034,"CBCL,CBCL_82"
-0.2175891469057582,"SRS,SRS_52"
-0.2363699176991582,"CBCL,CBCL_108"
-0.2903167992466286,"APQ_P,APQ_P_11"
-0.2934281206840988,"PreInt_DevHx,birthweight_ozs_WAS_MISSING"
-0.3950792455338551,"Basic_Demos,Sex"
-0.43731209944938504,"APQ_SR,APQ_SR_37"
-0.4895213256503778,"C3SR,C3SR_36"
-0.5115791831194866,"CCSC,CCSC_45"
-0.588633504559069,"CBCL,CBCL_64"
