coef,feature
-1.1041967093420786,"Basic_Demos,Age"
-1.1041967093420786,"SympChck,CSC_01P"
-1.1041967093420786,"SCQ,SCQ_02"
-1.1041967093420786,"PreInt_DevHx,premature"
-1.1041967093420786,"PreInt_DevHx,birthweight_lbs"
-1.1041967093420786,"PreInt_DevHx,birthweight_ozs"
-1.1041967093420786,"PreInt_DevHx,complications"
-1.1041967093420786,"PreInt_DevHx,delivery"
-1.1041967093420786,"PreInt_DevHx,dev_normal"
-1.1041967093420786,"PreInt_DevHx,growth_concerns"
-1.1041967093420786,"PreInt_DevHx,hospital_dur"
-1.1041967093420786,"PreInt_DevHx,labor_dur"
-1.1041967093420786,"PreInt_DevHx,lost_skills"
-1.1041967093420786,"PreInt_DevHx,m_birthage"
-1.1041967093420786,"PreInt_DevHx,newborn_problems"
-1.1041967093420786,"PreInt_DevHx,preg_dur"
-1.1041967093420786,"PreInt_DevHx,puberty"
-1.1041967093420786,"SCQ,SCQ_01"
-1.1041967093420786,"PreInt_DevHx,skill_age_06"
-1.1041967093420786,"PreInt_DevHx,temp_01"
-1.1041967093420786,"PreInt_DevHx,temp_02"
-1.1041967093420786,"PreInt_DevHx,temp_03"
-1.1041967093420786,"PreInt_DevHx,temp_04"
-1.1041967093420786,"PreInt_DevHx,temp_05"
-1.1041967093420786,"PreInt_DevHx,temp_06"
-1.1041967093420786,"PreInt_DevHx,temp_07"
-1.1041967093420786,"PreInt_DevHx,temp_08"
-1.1041967093420786,"PreInt_DevHx,temp_09"
-1.1041967093420786,"PreInt_DevHx,temp_10"
-1.1041967093420786,"SCQ,SCQ_03"
-1.1041967093420786,"SCQ,SCQ_04"
-1.1041967093420786,"SCQ,SCQ_31"
-1.1041967093420786,"SCQ,SCQ_16"
-1.1041967093420786,"SympChck,CSC_01C"
-1.1041967093420786,"SCQ,SCQ_05"
-1.1041967093420786,"SCQ,SCQ_06"
-1.1041967093420786,"SCQ,SCQ_07"
-1.1041967093420786,"SCQ,SCQ_08"
-1.1041967093420786,"SCQ,SCQ_09"
-1.1041967093420786,"SCQ,SCQ_10"
-1.1041967093420786,"SCQ,SCQ_11"
-1.1041967093420786,"SCQ,SCQ_12"
-1.1041967093420786,"SCQ,SCQ_13"
-1.1041967093420786,"SCQ,SCQ_14"
-1.1041967093420786,"SCQ,SCQ_15"
-1.1041967093420786,"SCQ,SCQ_17"
-1.1041967093420786,"SCQ,SCQ_30"
-1.1041967093420786,"SCQ,SCQ_18"
-1.1041967093420786,"SCQ,SCQ_19"
-1.1041967093420786,"SCQ,SCQ_20"
-1.1041967093420786,"SCQ,SCQ_21"
-1.1041967093420786,"SCQ,SCQ_22"
-1.1041967093420786,"SCQ,SCQ_23"
-1.1041967093420786,"SCQ,SCQ_24"
-1.1041967093420786,"SCQ,SCQ_25"
-1.1041967093420786,"SCQ,SCQ_26"
-1.1041967093420786,"SCQ,SCQ_27"
-1.1041967093420786,"SCQ,SCQ_28"
-1.1041967093420786,"SCQ,SCQ_29"
-1.1041967093420786,"PreInt_DevHx,temp_11"
-1.1041967093420786,"SCQ,SCQ_32"
-1.1041967093420786,"SCQ,SCQ_33"
-1.1041967093420786,"ICU_P,ICU_P_07"
-1.1041967093420786,"ICU_P,ICU_P_08"
-1.1041967093420786,"SCQ,SCQ_36"
-1.1041967093420786,"SCQ,SCQ_37"
-1.1041967093420786,"SCQ,SCQ_38"
-1.1041967093420786,"SCQ,SCQ_39"
-1.1041967093420786,"SCQ,SCQ_40"
-1.1041967093420786,"ICU_P,ICU_P_01"
-1.1041967093420786,"ICU_P,ICU_P_02"
-1.1041967093420786,"ICU_P,ICU_P_03"
-1.1041967093420786,"ICU_P,ICU_P_04"
-1.1041967093420786,"ICU_P,ICU_P_05"
-1.1041967093420786,"ICU_P,ICU_P_06"
-1.1041967093420786,"ICU_P,ICU_P_09"
-1.1041967093420786,"ICU_P,ICU_P_23"
-1.1041967093420786,"ICU_P,ICU_P_22"
-1.1041967093420786,"ICU_P,ICU_P_10"
-1.1041967093420786,"ICU_P,ICU_P_11"
-1.1041967093420786,"ICU_P,ICU_P_12"
-1.1041967093420786,"ICU_P,ICU_P_13"
-1.1041967093420786,"ICU_P,ICU_P_14"
-1.1041967093420786,"ICU_P,ICU_P_15"
-1.1041967093420786,"ICU_P,ICU_P_16"
-1.1041967093420786,"ICU_P,ICU_P_17"
-1.1041967093420786,"ICU_P,ICU_P_18"
-1.1041967093420786,"ICU_P,ICU_P_19"
-1.1041967093420786,"ICU_P,ICU_P_20"
-1.1041967093420786,"SCQ,SCQ_35"
-1.1041967093420786,"ASSQ,ASSQ_01"
-1.1041967093420786,"SCQ,SCQ_34"
-1.1041967093420786,"ASSQ,ASSQ_13"
-1.1041967093420786,"ASSQ,ASSQ_14"
-1.1041967093420786,"ASSQ,ASSQ_02"
-1.1041967093420786,"ASSQ,ASSQ_03"
