coef,feature
2.171772911335766,"Basic_Demos,Age"
1.5833598406811673,"RBS,RBS_40"
1.4364752208691636,"APQ_P,APQ_P_06"
1.2863034339987973,"ESWAN,DMDD_6A"
1.0123033820676857,"APQ_SR,APQ_SR_32"
0.937298084129427,"APQ_P,APQ_P_32"
0.8761421417533432,"APQ_P,APQ_P_12"
0.7565954675490523,"APQ_SR,APQ_SR_21"
0.6784719886642718,"CBCL,CBCL_24"
0.6638496746089412,"ICU_P,ICU_P_20"
0.6598444141896297,"APQ_P,APQ_P_22"
0.6393071076744627,"PSI,PSI_26"
0.6063644180617158,"SympChck,CSC_03C"
0.596041819315036,"PSI,PSI_15"
0.5537592116978134,"CBCL,CBCL_69"
0.5324672348335057,"SympChck,CSC_01P"
0.5227828990159652,"APQ_SR,APQ_SR_36"
0.4858661041226816,"SDQ,SDQ_13"
0.46246833342469307,"SRS,SRS_39"
0.4425537380856534,"ICU_P,ICU_P_15"
0.39262706716598034,"CBCL,CBCL_03"
0.3632249843543397,"CBCL,CBCL_90"
0.3512589930004987,"MFQ_P,MFQ_P_11"
0.3274203720980483,"APQ_P,APQ_P_42"
0.32387370951182287,"PSI,PSI_29"
0.3213386236529388,"PreInt_DevHx,m_birthage"
0.30906867834054885,"MFQ_P,MFQ_P_12"
0.30175811106244893,"APQ_P,APQ_P_26"
0.2932790796665503,"RBS,RBS_10"
0.28929033388393216,"MFQ_P,MFQ_P_32"
0.2772619441603155,"APQ_P,APQ_P_36"
0.25340468018146356,"PSI,PSI_27"
0.24452902628167558,"PSI,PSI_33"
0.23792125968896355,"CBCL,CBCL_111"
0.23733143367917217,"RBS,RBS_23"
0.22424242184255122,"RBS,RBS_41"
0.2116897456233875,"CBCL,CBCL_103"
0.2027004126179931,"PSI,PSI_34"
0.1689989399876019,"ICU_P,ICU_P_07"
0.15801025615633524,"MFQ_P,MFQ_P_25"
0.14589655099698626,"APQ_P,APQ_P_19"
0.1259197359857902,"CBCL,CBCL_71"
0.10868335816864563,"ICU_P,ICU_P_23"
0.0927416404551034,"RBS,RBS_31"
0.08921055068805446,"SCQ,SCQ_35"
0.08143680383267043,"APQ_SR,APQ_SR_08"
0.05806773985491567,"APQ_P,APQ_P_17"
0.032102089526269695,"CBCL,CBCL_88"
0.0292366528989714,"CBCL,CBCL_05"
0.01033946946281721,"SDQ,SDQ_28"
0.009518366577254715,"CBCL,CBCL_09"
0.008521777926088527,"APQ_P,APQ_P_10"
-0.004039346417344668,"C3SR,C3SR_13"
-0.03651863384929137,"APQ_SR,APQ_SR_23"
-0.039721580186562765,"PreInt_DevHx,birthweight_ozs_WAS_MISSING"
-0.04846666231428008,"APQ_P,APQ_P_11"
-0.21290943739186052,"APQ_SR,APQ_SR_37"
-0.24132267679930133,"Basic_Demos,Sex"
-0.3133384773285947,"C3SR,C3SR_36"
-0.36654209059287807,"CBCL,CBCL_64"
-0.37669284856162827,"CCSC,CCSC_45"
