coef,feature
0.20713897729249175,"CBCL,CBCL_23"
0.19646224123298422,"CBCL,CBCL_28"
0.18996942651548307,"ARI_P,ARI_P_07"
0.18552889559641114,"SDQ,SDQ_29_a"
0.17155300438564455,"PSI,PSI_33"
0.1678860607990693,"SRS,SRS_64"
0.1610243510926683,"PSI,PSI_35"
0.15703807956091448,"PSI,PSI_02"
0.1502104989847954,"CBCL,CBCL_39"
0.14769512070452717,"ARI_P,ARI_P_05"
0.14490091219835177,"SDQ,SDQ_12"
0.14423511198202635,"PSI,PSI_26"
0.14268993773291389,"SDQ,SDQ_13"
0.1375948026107989,"ICU_P,ICU_P_20"
0.13617501022852663,"SympChck,CSC_43C"
0.13591767896100715,"SDQ,SDQ_07"
0.13538143423048876,"SDQ,SDQ_30"
0.13471858563432132,"ASSQ,ASSQ_18"
0.13216657236787047,"ARI_P,ARI_P_04"
0.13079335971246442,"CBCL,CBCL_22"
0.1249407947437869,"ARI_P,ARI_P_01"
0.12297442855353034,"PSI,PSI_34"
0.11996598312614527,"ASSQ,ASSQ_19"
0.11850827747835813,"ARI_P,ARI_P_06"
0.11712211118362881,"DTS,DTS_03"
0.11643391857272992,"SRS,SRS_13"
0.11485195670382162,"ASSQ,ASSQ_27"
0.11382218764550898,"CBCL,CBCL_25"
0.11277900378871458,"ESWAN,Panic_A02A"
0.1112657836213538,"PSI,PSI_28"
0.10888123359528246,"SDQ,SDQ_26"
0.10849076675119074,"SDQ,SDQ_29_d"
0.10788843045826567,"ICU_P,ICU_P_23"
0.1077439584800932,"ESWAN,DMDD_2A"
0.10714363649007445,"ICU_P,ICU_P_09"
0.10586672665299904,"MFQ_P,MFQ_P_29"
0.10569969377798549,"MFQ_P,MFQ_P_19"
0.10504053961830251,"APQ_P,APQ_P_29"
0.1028757141139657,"ESWAN,DMDD_10A"
0.10047172878159001,"CBCL,CBCL_02"
0.09902975237285387,"SDQ,SDQ_28"
0.0983306772093201,"CBCL,CBCL_67"
0.0976485377429283,"ARI_P,ARI_P_02"
0.09730740929049647,"ESWAN,MDD_1B"
0.09675331128845419,"PSI,PSI_18"
0.0966595860593757,"SympChck,CSC_25C"
0.09652946254063803,"CBCL,CBCL_103"
0.09593889744796032,"CBCL,CBCL_99"
0.09490432679702174,"SympChck,CSC_37C"
0.09463937619564364,"SCARED_SR,SCARED_SR_23"
0.09397157343031172,"PSI,PSI_30"
0.09361205191453427,"CBCL,CBCL_61"
0.09330997870705585,"ESWAN,DMDD_1A"
0.09255487110143874,"ICU_P,ICU_P_22"
0.09240197856693297,"SRS,SRS_27"
0.09208173628169646,"RBS,RBS_30"
0.09107284292369179,"ICU_P,ICU_P_16"
0.08783803631792125,"ESWAN,DMDD_5A"
0.08729184135472821,"APQ_SR,APQ_SR_36"
0.08712469799544462,"SCARED_SR,SCARED_SR_16"
0.08699720342391448,"APQ_P,APQ_P_12"
0.0866021019832687,"PreInt_DevHx,growth_concerns"
0.0858200889604546,"ESWAN,DMDD_10C"
0.08567092762187901,"CBCL,CBCL_94"
0.08552071063586122,"CBCL,CBCL_35"
0.08444139375495992,"CBCL,CBCL_30"
0.08380013466671339,"ESWAN,Panic_B08"
0.08344819061027728,"ICU_P,ICU_P_07"
0.08243387468386225,"PSI,PSI_36"
0.08183281967958284,"MFQ_P,MFQ_P_01"
0.08157134511173247,"APQ_P,APQ_P_10"
0.08130561905254596,"ARI_P,ARI_P_03"
0.08088194268622839,"CBCL,CBCL_03"
0.08031984146665602,"ESWAN,DMDD_7A"
0.07995884337911807,"PreInt_DevHx,complications"
0.07949714105221155,"CBCL,CBCL_16"
0.07948934950955076,"CBCL,CBCL_93"
0.07945261762261444,"RBS,RBS_14"
0.0793099456322867,"CBCL,CBCL_41"
0.07918949143511683,"SRS,SRS_36"
0.07791032978923612,"CBCL,CBCL_104"
0.07787555941079952,"CBCL,CBCL_37"
0.077672494521462,"CBCL,CBCL_76"
0.07764403712265143,"APQ_P,APQ_P_34"
